Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","62.1","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5910","Export quantity","22290","Dairy products n.e.c.","2022","2022","t","23.11","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","38.99","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","20.27","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","426","Lesotho","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","54.08","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","426","Lesotho","5520","Feed","22290","Dairy products n.e.c.","2022","2022","t","8.25","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","426","Lesotho","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","45.83","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","426","Lesotho","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","23.83","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","430","Liberia","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","0.11","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","430","Liberia","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","0.11","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","430","Liberia","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","0.06","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","434","Libya","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","194.38","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","434","Libya","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","194.38","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","434","Libya","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","101.08","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","440","Lithuania","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","9854.45","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","440","Lithuania","5910","Export quantity","22290","Dairy products n.e.c.","2022","2022","t","23722.37","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","442","Luxembourg","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","382.91","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","442","Luxembourg","5910","Export quantity","22290","Dairy products n.e.c.","2022","2022","t","9.19","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","442","Luxembourg","5520","Feed","22290","Dairy products n.e.c.","2022","2022","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","442","Luxembourg","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","373.72","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","442","Luxembourg","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","194.34","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","450","Madagascar","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","450","Madagascar","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","454","Malawi","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","0.02","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","454","Malawi","5520","Feed","22290","Dairy products n.e.c.","2022","2022","t","0.01","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","458","Malaysia","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","2919.85","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","458","Malaysia","5910","Export quantity","22290","Dairy products n.e.c.","2022","2022","t","10.3","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","458","Malaysia","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","2909.55","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","458","Malaysia","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","1512.97","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","462","Maldives","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","24.18","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","462","Maldives","5164","Tourist consumption","22290","Dairy products n.e.c.","2022","2022","t","16.12","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","462","Maldives","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","8.06","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","462","Maldives","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","4.19","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","466","Mali","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","0.09","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","466","Mali","5520","Feed","22290","Dairy products n.e.c.","2022","2022","t","0.02","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","466","Mali","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","0.07","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","466","Mali","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","0.03","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","470","Malta","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","118.4","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","470","Malta","5520","Feed","22290","Dairy products n.e.c.","2022","2022","t","5.93","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","470","Malta","5164","Tourist consumption","22290","Dairy products n.e.c.","2022","2022","t","5.62","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","470","Malta","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","106.86","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","470","Malta","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","55.57","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","584","Marshall Islands","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","0.39","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","584","Marshall Islands","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","0.39","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","584","Marshall Islands","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","0.2","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","478","Mauritania","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","92.78","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","478","Mauritania","5520","Feed","22290","Dairy products n.e.c.","2022","2022","t","92.78","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","478","Mauritania","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","478","Mauritania","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","480","Mauritius","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","5.73","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","480","Mauritius","5520","Feed","22290","Dairy products n.e.c.","2022","2022","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","480","Mauritius","5164","Tourist consumption","22290","Dairy products n.e.c.","2022","2022","t","0.08","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","480","Mauritius","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","4.47","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","480","Mauritius","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","2.33","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","484","Mexico","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","11280.38","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","484","Mexico","5520","Feed","22290","Dairy products n.e.c.","2022","2022","t","2468.26","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","484","Mexico","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","8812.12","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","484","Mexico","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","4582.3","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","496","Mongolia","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","93.8","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","496","Mongolia","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","93.8","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","496","Mongolia","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","48.78","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","499","Montenegro","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","56.83","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","499","Montenegro","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","56.83","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","499","Montenegro","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","29.55","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","504","Morocco","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","20683.22","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","504","Morocco","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","20683.22","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","504","Morocco","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","10755.27","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","508","Mozambique","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","64.53","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","508","Mozambique","5520","Feed","22290","Dairy products n.e.c.","2022","2022","t","64.53","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","104","Myanmar","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","104","Myanmar","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","516","Namibia","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","17.46","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","516","Namibia","5910","Export quantity","22290","Dairy products n.e.c.","2022","2022","t","0.93","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","516","Namibia","5520","Feed","22290","Dairy products n.e.c.","2022","2022","t","7.67","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","516","Namibia","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","8.86","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","516","Namibia","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","4.61","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","520","Nauru","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","520","Nauru","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","524","Nepal","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","0.5","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","524","Nepal","5910","Export quantity","22290","Dairy products n.e.c.","2022","2022","t","0.19","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","524","Nepal","5520","Feed","22290","Dairy products n.e.c.","2022","2022","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","524","Nepal","5164","Tourist consumption","22290","Dairy products n.e.c.","2022","2022","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","524","Nepal","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","0.3","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","524","Nepal","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","0.16","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","528","Netherlands (Kingdom of the)","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","21836.92","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","528","Netherlands (Kingdom of the)","5910","Export quantity","22290","Dairy products n.e.c.","2022","2022","t","122317.27","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","540","New Caledonia","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","39.31","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","540","New Caledonia","5520","Feed","22290","Dairy products n.e.c.","2022","2022","t","0.25","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","540","New Caledonia","5164","Tourist consumption","22290","Dairy products n.e.c.","2022","2022","t","0.31","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","540","New Caledonia","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","38.76","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","540","New Caledonia","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","20.15","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","554","New Zealand","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","1373.68","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","554","New Zealand","5910","Export quantity","22290","Dairy products n.e.c.","2022","2022","t","67398.96","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","558","Nicaragua","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","417.13","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","558","Nicaragua","5910","Export quantity","22290","Dairy products n.e.c.","2022","2022","t","527.27","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","558","Nicaragua","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","558","Nicaragua","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","562","Niger","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","54.47","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","562","Niger","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","54.47","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","562","Niger","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","28.33","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","566","Nigeria","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","705.13","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","566","Nigeria","5910","Export quantity","22290","Dairy products n.e.c.","2022","2022","t","36.31","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","566","Nigeria","5520","Feed","22290","Dairy products n.e.c.","2022","2022","t","357.84","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","566","Nigeria","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","310.98","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","566","Nigeria","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","161.71","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","807","North Macedonia","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","99.44","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","807","North Macedonia","5910","Export quantity","22290","Dairy products n.e.c.","2022","2022","t","5.04","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","807","North Macedonia","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","94.4","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","807","North Macedonia","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","49.09","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","578","Norway","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","504.68","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","578","Norway","5910","Export quantity","22290","Dairy products n.e.c.","2022","2022","t","8777.41","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","578","Norway","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","578","Norway","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","512","Oman","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","79.17","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","512","Oman","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","79.17","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","512","Oman","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","41.17","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","586","Pakistan","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","2337.89","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","586","Pakistan","5520","Feed","22290","Dairy products n.e.c.","2022","2022","t","507.84","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","586","Pakistan","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","1830.06","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","586","Pakistan","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","951.63","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","591","Panama","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","69.01","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","591","Panama","5520","Feed","22290","Dairy products n.e.c.","2022","2022","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","591","Panama","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","69.01","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","591","Panama","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","35.88","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","598","Papua New Guinea","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","6.62","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","598","Papua New Guinea","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","6.62","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","598","Papua New Guinea","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","3.44","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","600","Paraguay","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","32.4","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","600","Paraguay","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","32.4","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","600","Paraguay","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","16.85","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","604","Peru","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","705.67","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","604","Peru","5910","Export quantity","22290","Dairy products n.e.c.","2022","2022","t","0.29","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","604","Peru","5520","Feed","22290","Dairy products n.e.c.","2022","2022","t","24.11","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","604","Peru","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","681.27","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","604","Peru","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","354.26","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","608","Philippines","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","2647.45","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","608","Philippines","5520","Feed","22290","Dairy products n.e.c.","2022","2022","t","1.71","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","608","Philippines","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","2645.75","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","608","Philippines","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","1375.79","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","616","Poland","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","29400.66","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","616","Poland","5910","Export quantity","22290","Dairy products n.e.c.","2022","2022","t","17209.5","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","616","Poland","5520","Feed","22290","Dairy products n.e.c.","2022","2022","t","9702.49","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","616","Poland","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","2488.68","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","616","Poland","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","1294.11","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","620","Portugal","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","5241.03","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","620","Portugal","5910","Export quantity","22290","Dairy products n.e.c.","2022","2022","t","3063.04","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","620","Portugal","5520","Feed","22290","Dairy products n.e.c.","2022","2022","t","2171.77","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","620","Portugal","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","6.22","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","620","Portugal","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","3.23","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","634","Qatar","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","1.92","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","634","Qatar","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","1.92","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","634","Qatar","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","1","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","410","Republic of Korea","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","48521.83","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","410","Republic of Korea","5910","Export quantity","22290","Dairy products n.e.c.","2022","2022","t","3305.8","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","410","Republic of Korea","5520","Feed","22290","Dairy products n.e.c.","2022","2022","t","2132.24","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","410","Republic of Korea","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","43083.8","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","410","Republic of Korea","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","22403.57","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","498","Republic of Moldova","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","151.27","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","498","Republic of Moldova","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","151.27","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","498","Republic of Moldova","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","78.66","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","642","Romania","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","12899.62","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","642","Romania","5910","Export quantity","22290","Dairy products n.e.c.","2022","2022","t","670.46","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","642","Romania","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","12229.16","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","642","Romania","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","6359.16","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","643","Russian Federation","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","431","X","Figure from international organizations","Estimated data using trading partners database"
